image,exec,policy,best_arm,best_reward,time,accumulated_reward,step,param,exec,current_arm,current_reward,reward_function,best_reward_function,best_policy
frame_13,1,Random,67,30.325972038446338,2.0436,845.0777691686095,30,green,1,77,28.493651588519242,SSIM,SSIM,Random
frame_13,1,Random,67,30.325972038446338,2.7149,1134.1567787214533,40,green,1,73,30.123921570635037,SSIM,SSIM,Random
frame_13,1,Random,67,30.325972038446338,3.3464,1407.6236519882368,50,green,1,67,30.325972038446338,SSIM,SSIM,Random
frame_13,1,Random,67,30.325972038446338,3.9773,1698.7098409600367,60,green,1,65,30.32587454247393,SSIM,SSIM,Random
frame_13,1,Random,67,30.325972038446338,4.6436,1993.0243417779227,70,green,1,67,30.325972038446338,SSIM,SSIM,Random
frame_13,1,Random,67,30.325972038446338,5.3174,2276.400581395908,80,green,1,71,30.194076480672962,SSIM,SSIM,Random
frame_13,1,Random,67,30.325972038446338,6.0056,2563.1259308882277,90,green,1,85,27.901349620153006,SSIM,SSIM,Random
frame_13,1,UCB c=0.5,91,27.30874102106373,0.0636,27.30874102106373,0,green,1,91,27.30874102106373,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,0.723,311.607256997577,10,green,1,77,28.493651588519242,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,1.4928,584.8384410483409,20,green,1,99,27.51837789676359,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,2.1924,866.7478326372634,30,green,1,77,28.493651588519242,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,2.8771,1132.7533548176393,40,green,1,93,19.58203112507162,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,3.5531,1424.6967704084734,50,green,1,85,27.901349620153006,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,4.2676,1689.6086359641563,60,green,1,89,26.80769299545971,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,4.984,1983.0803380278296,70,green,1,83,27.701861436960627,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,5.7147,2263.467237348569,80,green,1,69,30.194076480672962,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,67,30.325972038446338,6.4433,2540.28228826052,90,green,1,81,27.298499763734885,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=1,75,30.123921570635037,0.0724,30.123921570635037,0,green,1,75,30.123921570635037,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,0.7733,302.88707263789854,10,green,1,95,25.738173196335758,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,1.4411,593.3704775994464,20,green,1,75,30.123921570635037,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,2.1135,860.4167726651756,30,green,1,93,19.58203112507162,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,2.7939,1152.3601882560095,40,green,1,85,27.901349620153006,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,3.493,1433.941525519976,50,green,1,73,30.123921570635037,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,4.1858,1710.3506354594688,60,green,1,85,27.901349620153006,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,4.8536,1990.796806666493,70,green,1,89,26.80769299545971,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,5.5487,2267.880335486746,80,green,1,85,27.901349620153006,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,67,30.325972038446338,6.2661,2543.299519277902,90,green,1,67,30.325972038446338,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=3,75,30.123921570635037,0.085,30.123921570635037,0,green,1,75,30.123921570635037,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,0.7926,302.88707263789854,10,green,1,95,25.738173196335758,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,1.4616,593.3704775994464,20,green,1,75,30.123921570635037,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,2.1502,860.4167726651756,30,green,1,93,19.58203112507162,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,2.8503,1152.3601882560095,40,green,1,85,27.901349620153006,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,3.5571,1433.941525519976,50,green,1,73,30.123921570635037,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,67,30.325972038446338,4.2361,1710.7437558753657,60,green,1,83,27.701861436960627,SSIM,SSIM,UCB c=3
