image,exec,policy,best_arm,best_reward,time,accumulated_reward,step,param,exec,current_arm,current_reward,reward_function,best_reward_function,best_policy
frame_13,1,UCB c=0.5,0,12.53810401728006,8.6701,263.2973404996585,20,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,12.7968,388.67695874084774,30,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,16.9572,514.056576982037,40,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,26.2961,639.4361952232259,50,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,38.31,764.8158134644149,60,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,47.4077,890.1954317056038,70,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,56.0929,1015.5750499467928,80,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,64.6758,1140.9546681879822,90,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=1,0,12.53810401728006,1.2586,12.53810401728006,0,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,12.5054,137.9177222584693,10,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,23.5103,263.2973404996585,20,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,29.7059,388.67695874084774,30,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,32.1666,514.056576982037,40,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,34.6324,639.4361952232259,50,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,37.0885,764.8158134644149,60,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,39.5508,890.1954317056038,70,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
frame_13,1,UCB c=1,0,12.53810401728006,42.0087,1015.5750499467928,80,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=1
